신고번호,신고일자,통관지세관부호,신고인부호,수입자부호,해외거래처부호,특송업체부호,수입통관계획코드,수입신고구분코드,수입거래구분코드,수입종류코드,징수형태코드,신고중량(KG),과세가격원화금액,운송수단유형코드,반입보세구역부호,HS10단위부호,적출국가코드,원산지국가코드,관세율구분코드,관세율
643404,2020-11-23,40,VLD87,WVNF9Y5,IBYS3NI,Y7M94D,E,B,11,21,11,3506.2,1552787.639,40,2012014,8528591090,CN,CN,A,8.0,0,0
665925,2020-11-23,40,HCRJB,5G91G02,MJS169B,,E,B,87,11,11,4783.7,414768.6388,40,2006103,6204399000,GB,CN,A,13.0,0,0
908960,2020-11-23,40,LHNIB,QKQWRVL,WVLAQUC,,Z,B,11,21,11,4749.0,356448.9468,10,3077102,6117104000,CN,CN,FCN1,5.2,0,0
677796,2020-11-23,40,840N8,ULGY9W1,,,B,B,11,21,11,4555.7,424040.9038,40,4078001,6216001000,CN,CN,A,8.0,0,0
736023,2020-11-23,30,XL864,5E1JYT3,TMVA6OQ,,D,B,11,21,11,4927.2,15586.461640000001,10,4002001,7326909000,JP,JP,A,8.0,0,0
683003,2020-11-23,40,NSZNP,IURRXY0,,,B,B,11,21,11,4686.1,1678680.533,10,4077010,8483309000,US,US,FUS1,0.0,0,0
969843,2020-11-23,20,GLXVJ,1PE04TR,A2XGNE2,YUXEME,F,B,11,21,11,2355.2,11739.903859999999,40,4077011,7204490000,KR,KR,A,0.0,0,0
666581,2020-11-23,40,R716N,F0LFEDC,8MYZ3T0,,D,B,11,21,11,5346.4,59962.63566,40,4077010,2106909099,US,US,A,8.0,0,0
760464,2020-11-23,20,G5HR5,CMT4ZTZ,YLE3EA7,1UKGV1,E,B,15,21,11,3321.3,567449.46,10,4076003,2831101000,CN,CN,FCN1,0.0,0,0
570682,2020-11-23,20,D9FLN,SHX0W7O,,3G22A7,C,B,11,11,11,3205.3,15990.5899,10,2011032,4202322000,CN,CN,A,8.0,0,0
625157,2020-11-23,40,IFJ6G,8MP44WD,KDPDNCQ,,Z,B,15,21,11,1762.1,188691.0473,40,4002001,7615109020,CN,CN,FCN1,4.8,0,0
613569,2020-11-23,130,ANQCJ,68RXK2E,ZHCDLNM,3G22A7,D,B,91,21,11,2433.4,228655.5314,10,2006109,8708290000,VN,VN,A,8.0,0,0
936274,2020-11-23,30,IG6KL,S6Q87N5,NLKSZ28,,D,B,11,21,11,2795.0,614424.4505,10,3077011,9405604000,TW,TW,A,8.0,0,0
583102,2020-11-23,40,ZLR9M,FDUJLDC,AY362KP,YUXEME,C,B,11,21,11,3464.5,228347.9926,10,2006075,9004909090,US,TW,A,8.0,0,0
909308,2020-11-23,40,SMOGD,JVYV64O,DR9TR9L,,C,B,11,21,11,4625.9,6021508.261,10,14002010,8703231010,DE,DE,FEU1,0.0,0,0
957074,2020-11-23,40,F4T3M,IBSAL5X,,,C,B,11,21,11,5198.9,21511.83495,10,4077008,8703231020,US,ZZ,C,8.0,0,0
964740,2020-11-23,30,6P8QL,YTFYBXJ,7ZSUQNQ,,C,B,11,11,11,3868.6,171312.853,10,3386012,5603129000,CN,CN,A,8.0,0,0
987571,2020-11-23,30,6P8QL,Y5X3TW7,,,D,B,11,21,11,4621.4,1293669.351,10,4077010,2930909099,JP,JP,C,6.5,0,0
842174,2020-11-23,40,GPC8X,KXWMNHG,,,C,B,11,21,11,6644.4,787937.0107,10,1612002,4203309000,IT,IT,A,13.0,0,0
698930,2020-11-23,20,ANQCJ,TYHKTG7,E2HCH99,,D,B,11,21,11,4897.7,33632.17217,40,4077010,2106909099,US,US,A,8.0,0,0
893729,2020-11-23,40,5AAUP,LRWYNB5,,,C,B,11,21,43,4013.5,199636.4554,40,1602003,8307100000,DE,DE,A,8.0,0,0
743690,2020-11-23,20,F8UY6,94BCKX7,,,C,B,11,11,11,4646.0,23586.971869999998,10,4002001,3306100000,US,US,C,6.5,0,0
584614,2020-11-23,40,HBLMV,R7ENF8G,8WQMM3R,0X6YQV,E,B,11,21,11,3058.8,552402.2692,30,4002001,9208909000,IN,IN,A,8.0,0,0
706433,2020-11-23,40,ANQCJ,RXCBLLX,MKFCKE7,,C,B,11,21,11,2757.1,6849553.671,10,1610099,8504401010,SG,CN,CIT,0.0,0,0
549206,2020-11-23,131,R716N,GKHI89N,1ON5I5K,,C,B,11,21,11,4303.2,188663.9875,10,2002079,7010900000,AE,AE,A,8.0,0,0
811467,2020-11-23,30,N4RV7,7XE18DE,GGW52HJ,V18W2M,D,B,94,26,0,4263.0,1712232.593,40,4077117,8539399000,CN,CN,A,8.0,1,2
920364,2020-11-23,40,VLD87,BR0JF7V,,,B,B,11,21,11,3889.3,7532.900997,40,1602003,7326909000,CN,CN,FCN1,0.0,0,0
973601,2020-11-23,40,29LR4,I34U1W3,,,C,B,15,11,11,4997.8,369301.8464,10,4077004,8419810000,US,US,FUS1,0.0,0,0
522894,2020-11-23,40,MS6NT,F9DSW2S,,,D,B,11,21,11,5703.7,63969.939589999994,10,4002001,2106909099,US,US,A,8.0,0,0
996109,2020-11-23,40,N8SJP,S23JG37,VW8J4G0,,D,B,11,21,11,5938.5,2401446.185,40,4002001,3204170000,CH,CH,FEF1,0.0,0,0
994777,2020-11-23,40,5GNMG,9B1DGVE,ZAEITPG,,C,B,11,21,11,4933.9,9932.144787000001,40,4002001,4202999000,CN,CN,A,8.0,0,0
773920,2020-11-23,62,04EUR,J6YOIQ5,8HBWX6K,3G22A7,C,B,15,21,21,4087.0,284009.7282,10,1606010,8708999000,TW,TW,A,8.0,0,0
663237,2020-11-23,30,TJY4M,AL5RW90,,,C,B,11,11,11,3888.0,403445.9806,40,4077007,5603119000,CN,CN,FCN1,3.2,0,0
714944,2020-11-23,40,GC43Z,N3KANDP,N2EBEYQ,,C,B,15,21,11,3492.6,2459.8406370000002,30,2006099,3926909000,CN,CN,FCN1,3.9,0,0
971681,2020-11-23,30,T1L29,OYF6E5O,,,C,B,11,21,11,6213.8,2566749.047,10,1351002,2933999090,KR,CN,C,6.5,0,0
734982,2020-11-23,30,JRBTK,AUVVPYZ,OIEBYVT,,C,B,94,21,11,1545.9,203601.5716,10,4077007,2811199000,JP,JP,C,5.5,0,0
909301,2020-11-23,40,ESN3X,59T0JC1,,,C,B,11,21,11,5090.5,34956.116630000004,40,2012016,2106909099,US,US,A,8.0,0,0
927429,2020-11-23,40,TUP09,3LVYJRM,28A9BBE,,C,B,11,21,11,3702.1,136888.0608,10,1602003,8203201000,CN,CN,FCN1,3.2,0,0
949164,2020-11-23,40,1US35,U1JE3FP,N2EBEYQ,,C,B,11,21,11,3790.8,3703322.6180000002,10,1612033,1901101010,DE,DE,A,36.0,0,0
915697,2020-11-23,40,6TI0O,EDOX218,,,D,B,11,21,11,287.3,1315.246349,10,3086311,9506910000,CN,CN,A,8.0,0,0
980874,2020-11-23,10,ESN3X,2TYTKS9,25ZUNVC,,C,B,15,21,11,4251.2,881270.2474,10,1602003,6304910000,CN,CN,A,13.0,0,0
536558,2020-11-23,10,MZ43F,IAKHRAR,1TXRQSQ,1UKGV1,C,B,11,21,11,2358.8,141210.8825,30,3078022,8538909000,JP,CN,A,8.0,0,0
521805,2020-11-23,20,GPC8X,9P666LA,,,D,B,11,21,11,3107.3,164956.1958,10,2002079,6204399000,CN,CN,A,13.0,0,0
607696,2020-11-23,30,S2V7K,KUE2GME,,,B,B,11,21,11,3448.5,4499620.356000001,10,4002001,809290000,US,US,FUS1,0.0,0,0
658768,2020-11-23,30,ANQCJ,RL0R13C,,,B,B,15,21,11,6661.3,45742.69319,10,1002038,2106909099,US,US,A,8.0,0,0
911062,2020-11-23,16,Q431H,IBSAL5X,E2HCH99,,C,B,15,21,11,1775.9,11465.369840000001,40,4077003,6206401000,CN,CN,A,13.0,0,0
827632,2020-11-23,40,GPC8X,DZYDSCN,X57BOQP,3G22A7,E,B,11,21,11,3133.8,18625.0038,10,1351002,6802930000,CN,CN,A,8.0,0,0
847912,2020-11-23,40,PHYZI,KXOXMKP,,3G22A7,D,B,11,21,21,3623.7,246281.5484,10,1602003,6211499000,DE,AM,A,13.0,0,0
604879,2020-11-23,40,321JP,98ZXZVQ,4DWT8XC,X3FQMW,C,B,11,21,11,167.7,66467.6596,40,4077008,3304209000,SG,DE,C,6.5,0,0
740963,2020-11-23,20,FCIF0,ATBGSAR,3VVBL39,SW8R85,D,D,15,21,14,176.8,82247.61838,10,2012014,8487909090,JP,JP,A,8.0,0,0
894325,2020-11-23,40,F5F9S,M0RC2Z1,SUP4L7B,0X6YQV,D,B,15,21,11,180.9,15994.495159999999,10,2006075,3401191090,US,US,C,6.5,0,0
555581,2020-11-23,20,4DFT4,80SDEEM,3Q6ISDF,,D,B,15,21,11,323.2,199211.7152,40,2006099,2005511000,KR,CN,A,20.0,0,0
877155,2020-11-23,20,EBD1A,7AJ831M,5IPLB29,,B,B,11,21,11,287.5,74578.95903,40,4077042,8528690000,CN,CN,A,8.0,0,0
839653,2020-11-23,10,6FKHF,8D87NPG,5IPLB29,ST0RNX,E,B,11,21,11,354.7,106219.6623,40,4077007,5603119000,CN,CN,FCN1,3.2,0,0
589954,2020-11-23,10,MS6NT,1IBT9RS,,,D,B,11,21,11,9555.0,466105.9493,10,2006075,7013990000,CN,KR,A,8.0,0,0
710448,2020-11-23,20,A3NQL,G5BXVIL,E2HCH99,HIOX3V,C,B,11,21,18,347.9,2059859.631,40,4077008,5309290000,FR,FR,FEU1,0.0,0,0
875270,2020-11-23,62,4C65V,AN63VTH,WUDLLBG,YUXEME,C,B,11,21,11,223.8,8434.348944,40,2006019,6403999000,HK,CN,A,13.0,0,0
624008,2020-11-23,20,4W6H2,B4XSUFO,HRXRN8U,,E,B,11,21,11,260.8,173450.1405,10,2070002,8518400000,HK,HK,C,3.0,0,0
540534,2020-11-23,20,VT2N6,TPZ98J1,19RW129,A8SIA3,F,B,15,21,11,5464.5,625689.1058,40,4077069,2008199000,TH,TH,FAS1,0.0,0,0
966438,2020-11-23,40,SP7JT,JEI7BH3,BFXPJI4,3G22A7,C,B,15,21,11,221.7,649941.1682,40,2006041,8471702020,US,MX,C,0.0,0,0
595433,2020-11-23,20,U2KHB,IBRFAR1,6OH7VAD,,D,B,11,21,11,7432.7,26437.92498,40,2010755,4202999000,CN,CN,A,8.0,0,0
899177,2020-11-23,17,7E3BD,M0RC2Z1,0TL3L4L,S86JST,D,B,11,21,11,293.7,162025.4261,10,1351002,4818900000,VN,VN,C,0.0,0,0
675459,2020-11-23,40,YQ659,O7G5T9H,MG98L6M,,D,B,11,21,0,318.9,13638.837930000002,10,1351002,8481900000,CN,CN,A,8.0,0,0
877427,2020-11-23,20,BCWG2,LIM6X6P,,3G22A7,D,B,11,21,11,375.7,763.6316289,10,2002079,3926909000,CN,CN,FCN1,3.9,0,0
718528,2020-11-23,30,NI4WI,OX09W4P,C3JY24A,,D,B,15,21,11,228.1,95874.04078,10,2010025,4805919090,CN,CN,C,0.0,0,0
645427,2020-11-23,20,IF7ED,D741TVC,N2EBEYQ,3G22A7,D,B,15,21,11,8878.8,3010785.485,10,3070134,8543709090,CN,CN,A,8.0,0,0
988166,2020-11-23,20,6YZT1,J1JB4TS,IBYS3NI,92BE4B,D,B,94,21,11,8497.5,676473.0482,40,4077042,9503003919,CN,CN,FCN1,4.8,0,0
540955,2020-11-23,20,10UUA,AMKXXXU,BXO0QRZ,,D,B,11,21,18,2319.3,441162.0552,10,2002079,9004909090,CN,CN,A,8.0,0,0
975449,2020-11-23,20,0GJ42,UN98TU2,GW0OPGC,SW8R85,C,B,11,13,11,153.3,856.8751768999999,40,3006016,7326909000,GB,GB,FEU1,0.0,0,0
858750,2020-11-23,16,NI4WI,H5SP743,,3G22A7,D,B,11,21,11,288.9,176993.5816,40,2006109,9506700000,CN,CN,FCN1,0.0,0,0
518749,2020-11-23,20,09LR7,IYL8586,AEFLB4N,,D,B,11,21,11,289.7,58196.203160000005,10,4077007,2208709000,FR,FR,FEU1,0.0,0,0
649097,2020-11-23,20,F60IB,VTF3CAG,,,D,B,11,21,11,381.7,775.8269703,40,1002038,3926909000,JP,JP,C,6.5,0,0
769131,2020-11-23,20,JBRQF,0SS5OE7,B6XEAIN,,B,B,11,21,11,267.1,84556.04407,40,4002001,9405500000,CN,CN,A,8.0,0,0
555832,2020-11-23,20,W0BK9,YVZIGYV,3NU9A8I,,D,B,11,21,21,322.3,1801.505998,10,4002001,7326909000,CN,CN,FCN1,0.0,0,0
951150,2020-11-23,20,6YZT1,PYLAHEC,SK5RTF7,,E,B,94,21,11,9124.8,180830.0836,10,4077009,2106909099,AU,AU,A,8.0,0,0
599473,2020-11-23,16,L0H0O,DW0U14D,0WE5WK9,S86JST,Z,B,11,21,11,99.5,63941.36075,40,1678010,4202211090,IT,IT,FEU1,0.0,0,0
822354,2020-11-23,20,ANQCJ,3SW4WW1,K8WRO7E,,E,B,11,21,11,2440.9,1920424.2119999998,40,4077007,8703329020,IT,DE,C,8.0,0,0
838366,2020-11-23,20,CC4BL,UN98TU2,EABJJ5J,V18W2M,D,B,11,21,11,48266.5,110367.4588,40,1602003,6307909000,CN,CN,A,10.0,0,0
937956,2020-11-23,20,CRGSB,R80HQ5F,1O1QLSZ,,C,B,11,21,11,306.9,61911.3276,40,4076003,2304000000,US,US,P1,0.0,0,0
728405,2020-11-23,20,ANQCJ,YFDMWS6,AEFLB4N,,C,B,11,21,11,9499.8,5720256.908,40,4077010,804502000,VN,VN,A,30.0,0,0
617057,2020-11-23,130,GPC8X,LADUGQ6,IKV7X7Q,0X6YQV,D,B,11,21,11,238.5,4908.243818999999,10,1610034,8703241020,US,KR,C,8.0,0,0
645488,2020-11-23,131,UOZUA,YT55ZQJ,OHVTOYH,0X6YQV,C,B,15,21,11,7556.7,379505.7373,40,4077003,6404199000,IT,IT,FEU1,0.0,0,0
977588,2020-11-23,30,29LR4,CZM7DDL,,,D,B,11,21,11,329.6,401707.2293,10,4077010,709592000,CN,CN,L,40.0,0,0
851932,2020-11-23,20,YAFER,LDDG514,OZFLQCR,S86JST,E,B,91,21,11,157.3,116778.1687,40,4077008,1207991000,VN,CN,A,40.0,0,0
540636,2020-11-23,20,M786U,39BQS8E,BZMQZ3S,,D,B,11,21,0,321.1,909119.8586,40,2006075,2936281000,NL,CH,FEF1,0.0,0,0
762426,2020-11-23,30,OK5W0,JVGVJFQ,NJ4RDRQ,,D,B,15,21,11,254.4,163484.24300000002,40,4077097,4202211090,TR,IT,A,8.0,0,0
672074,2020-11-23,10,R716N,7LY9A8F,,,D,B,11,21,11,408.9,1260659.1709999999,10,1606018,8525802090,US,US,A,0.0,0,0
963374,2020-11-23,10,S2V7K,UBRM8FJ,19NPVZT,,D,B,11,21,11,401.4,247412.0745,10,1602003,2005511000,KR,CN,A,20.0,0,0
946416,2020-11-23,40,GBG8O,25WGWLW,R7R88LT,,E,B,11,21,11,3141.7,11444.10181,40,2006109,7308909000,CN,CN,FCN1,0.0,0,0
841909,2020-11-23,30,SUB9T,F17WQNZ,,,D,B,11,21,11,5518.2,259724.1497,10,4077010,3923400000,JP,JP,C,6.5,0,0
674741,2020-11-23,30,FT8IR,158Y60Y,BKGIVF5,,C,B,15,21,11,2813.7,0.0,10,3077016,6309000000,QA,KR,A,8.0,0,0
942513,2020-11-23,20,89304,54I70Z6,,JZAYKA,D,B,11,21,11,4405.7,87632.74716,40,2010724,9607199000,CN,CN,A,8.0,0,0
581350,2020-11-23,30,1EQBB,TO5XFKZ,NZWXNBA,,D,B,11,21,11,5547.1,114589.98800000001,10,1351002,6301900000,US,US,A,10.0,0,0
894073,2020-11-23,40,9BYFN,HGDHRDX,,,C,B,11,21,11,3025.0,3914.64651,40,4077014,6307909000,US,US,A,10.0,0,0
988937,2020-11-23,10,KGGUX,SHX0W7O,,,C,B,11,11,11,4513.0,911437.4772,10,4002001,8509809000,CN,CN,A,8.0,0,0
670906,2020-11-23,40,F8UY6,EM33AV3,Y4DYG7Q,,D,B,11,21,11,5675.7,1775564.499,40,4077008,1901209000,ID,ID,A,8.0,0,0
676427,2020-11-23,20,NSZNP,6OE1QNA,KE9KPE1,,C,B,11,11,11,4569.2,156365.8062,40,4002001,6204330000,CN,CN,A,13.0,0,0
517307,2020-11-23,40,04EUR,SY8WY7C,HLD9BL3,,C,B,11,21,11,3820.7,19044.9434,40,1351002,7204490000,JP,JP,A,0.0,0,0
546912,2020-11-23,40,WG28G,68L511K,KR17Q5P,,C,B,15,21,43,2502.5,26387.61722,10,2006087,6206401000,CN,CN,E1,6.5,0,0
858587,2020-11-23,40,XL864,LOINUF5,HJZMK2J,0X6YQV,F,B,15,21,0,3894.4,6719.647105,40,2006110,3923100000,CN,CN,FCN1,3.9,0,0
780413,2020-11-23,30,UIG8U,66E2FNR,QUC8V60,,D,B,11,21,11,3240.1,92090.85732000001,40,2077024,6404199000,IT,IT,A,13.0,0,0
704981,2020-11-23,40,50NE6,S7UF1FR,I5OU689,,E,B,94,21,11,2589.4,255043.5697,40,3902044,2008999000,VN,VN,FVN1,18.0,0,0
603460,2020-11-23,40,FCIF0,AG7FDWM,,,F,B,11,21,43,4095.9,24343.01903,40,2006023,6802930000,CN,CN,A,8.0,0,0
691668,2020-11-23,40,5GNMG,37URDHO,,3G22A7,E,B,11,21,11,4484.1,2775488.8039999995,10,1602003,8510100000,CN,CN,FCN1,0.0,0,0
745343,2020-11-23,30,S2V7K,EPIOXU5,,,D,B,15,21,11,4089.5,0.0,40,4078001,6309000000,CN,CN,A,8.0,0,0
586786,2020-11-23,20,ZG70F,FFIBA36,96982XQ,WVTM1M,D,B,94,26,11,2152.7,57160.58753,40,2006103,8536109000,US,MX,A,8.0,0,0
905387,2020-11-23,20,QGKE8,B5AFEOK,19NPVZT,995X1O,C,B,15,11,11,4344.8,139523.7052,10,4076003,6204420000,CN,CN,A,13.0,0,0
939484,2020-11-23,53,MS6NT,9LPD7SN,QAJ53B9,,E,B,22,21,11,27353.7,5536567.123,40,2006110,9018909080,HK,DE,C,8.0,0,0
744596,2020-11-23,16,KWGEB,Z08DW4P,TMVA6OQ,V18W2M,C,B,11,21,18,2185.7,204700.3193,40,2307002,2710193000,JP,JP,A,3.0,0,0
948568,2020-11-23,40,2Q003,FISK23N,8MUD2DO,,D,B,91,21,11,3793.2,24180.25026,40,2012016,3923500000,VN,VN,FAS1,0.0,0,0
588582,2020-11-23,40,GZ38P,GVABD99,,,C,B,15,21,11,4294.7,170026.372,40,1612040,9401699000,CN,CN,C,0.0,0,0
692265,2020-11-23,21,217VL,A9H38EE,QHXDLIR,4D5LN1,Z,B,11,21,33,3291.1,3785.7831049999995,40,3012343,3926909000,CN,CN,C,6.5,0,0
774307,2020-11-23,40,KGGUX,1TOJM0Q,,,C,B,11,21,11,5035.9,19792.21311,40,2002079,4015190000,RU,RU,A,8.0,0,0
943113,2020-11-23,40,2HCPY,TB00RUQ,Q53MMRN,,C,B,15,21,11,3889.9,107017.2379,40,1602003,3824999090,JP,JP,C,6.5,0,0
569063,2020-11-23,40,KJ7UU,ZQ0G2S3,F3Z4OT3,V18W2M,E,B,92,21,11,2827.4,77786.19976,50,3078027,3824999090,VN,VN,FVN1,0.0,0,0
910894,2020-11-23,40,779QS,M9MHOS3,3PTQXAH,NXIGI1,D,B,87,21,14,2560.7,42342.95911,20,3002009,4202921090,CN,CN,FCN1,3.2,0,0
636247,2020-11-23,30,VLD87,LSO8W48,OGDKW6L,,D,B,11,21,11,5098.9,5865.31235,40,4077007,3926909000,CN,CN,C,6.5,0,0
780610,2020-11-23,30,XUEFW,YHCEJOE,U2XCPEC,B1IF66,D,E,11,11,18,1690.2,528755.7688,40,4002001,1901209000,ID,ID,A,8.0,0,0
520143,2020-11-23,40,5GNMG,GBA4IU9,,,D,B,11,21,11,5234.7,168100.8884,10,3078041,6204420000,CN,CN,A,13.0,0,0
954784,2020-11-23,20,KGGUX,JVYYBRL,TMVA6OQ,ST0RNX,F,B,15,21,12,2838.5,224343.2271,40,4002001,7310290000,CN,KR,A,8.0,0,0
995017,2020-11-23,40,WWLO5,I3WHF5G,3ZKVGQB,,B,B,15,21,11,3469.0,288640.607,10,4077010,6505009090,US,KR,C,13.0,0,0
742246,2020-11-23,40,YAFER,KGSFJWB,HDOMYM8,,D,B,11,21,14,3657.8,375528.4378,40,4077001,8703239020,AE,AE,C,8.0,0,0
537187,2020-11-23,40,FHX3G,9N5XG4A,TMVA6OQ,,C,B,15,21,11,3120.9,51456.67317,40,4077008,8544422090,CN,CN,A,8.0,0,0
798907,2020-11-23,40,2JH2C,FQEVMPS,AQRQ8FS,JZAYKA,C,B,11,21,43,4464.5,83666.76809,10,3311025,2619009000,EG,EG,A,2.0,0,0
911086,2020-11-23,40,7QFO9,NA7U3F3,46TB3PR,,D,B,11,21,11,4720.9,392805.835,10,2006103,6505009090,US,KR,C,13.0,0,0
559433,2020-11-23,40,S2V7K,F8ZIAOI,IBYS3NI,,B,B,94,21,11,3361.0,157869.4139,40,4002001,9403409000,IT,IT,FEU1,0.0,0,0
570283,2020-11-23,30,04EUR,EQAX2BW,P0VPQ13,,D,B,11,21,11,2609.2,983148.8466,10,2010025,2402900000,CN,CN,A,40.0,0,0
845623,2020-11-23,40,P7MA0,2U08ODX,0G48ZOP,,D,B,94,21,18,3208.4,32482.876669999998,40,3078022,4202921090,CN,CN,FCN1,3.2,0,0
967365,2020-11-23,40,JBRQF,NACNKT3,,,C,B,11,21,11,5348.1,959716.2779999999,10,3077102,1202420000,CN,CN,W2,230.5,0,0
632317,2020-11-23,30,GPC8X,99YEU1R,8OPVXIA,JZAYKA,F,B,94,21,11,2076.5,932970.1690000001,10,1602003,1904909000,US,US,A,8.0,0,0
946440,2020-11-23,40,10UUA,JLLY3Z6,,3G22A7,C,B,94,21,43,3596.1,878922.7796,10,3012240,6110301000,CN,KR,A,13.0,0,0
876418,2020-11-23,50,Q9VMK,8XH2YFS,YEESICK,Y7M94D,B,B,94,21,11,4100.1,519886.8347,40,4078022,1806901000,CN,CN,FCN1,3.2,0,0
852368,2020-11-23,30,SULQZ,20Y4S22,,,C,B,11,21,11,5560.3,51083.336110000004,10,4077010,3923300000,CN,CN,FCN1,3.9,0,0
968155,2020-11-23,30,1SHHM,AS3QEGY,LO8YG5Q,4D5LN1,F,B,11,21,11,3333.6,530151.7931,40,3011683,3304991000,US,EG,C,6.5,0,0
588799,2020-11-23,20,GTGMT,TIBZ539,YEESICK,,C,B,11,21,11,5621.4,879740.2621,10,5041664,9503003499,CN,CN,A,8.0,0,0
848907,2020-11-23,20,Z7IHS,6YZ0C9Z,QI3H7D1,FBZP2E,D,B,93,21,0,3499.4,1377163.878,10,3011621,8479909090,US,KR,F,5.0,0,0
614334,2020-11-23,20,35ZBQ,QQ44NPA,7N4NZX9,JZAYKA,C,B,11,21,43,4602.8,601490.9362,40,5318050,8205909090,CN,CN,A,8.0,0,0
671555,2020-11-23,20,GVZZL,HDAV8GW,HDHELZD,0X6YQV,C,B,11,21,11,3725.9,1003600.4909999999,10,3012226,710807000,CN,CN,A,27.0,0,0
526175,2020-11-23,40,G7I9B,F4SI6PO,VC90DXL,,C,B,11,21,11,4701.2,797537.7205,40,4077008,8703239020,US,US,C,8.0,0,0
877228,2020-11-23,40,XAL3H,ICD1Q2I,04BNC8B,,C,B,15,21,11,5230.8,338464.5671,10,4077009,6110909000,FR,FR,A,13.0,0,0
